,词,TFIDF
0,宁夏,0.014354255189750776
1,李文宾,0.011159661295912731
2,扶贫,0.006917364109033618
3,条约,0.0066545264176215355
4,马耳他,0.0063622098976908095
5,闽宁,0.005089767918152648
6,致贫,0.005089767918152648
7,人权,0.005089767918152648
8,中东,0.005089767918152648
9,玛格丽特,0.004782711983962599
10,中学,0.004782711983962599
11,美式,0.004782711983962599
12,优抚,0.004782711983962599
13,黄河,0.004401958978475938
14,亚洲象,0.003817325938614486
15,被迫,0.003817325938614486
16,一号,0.0038120420966970547
17,友好,0.003802586524355163
18,倡议,0.003676794234186492
19,医疗保险,0.0032526113033663462
20,实验舱,0.0032526113033663462
21,核查,0.0032526113033663462
22,中马,0.003188474655975066
23,马中,0.003188474655975066
24,史上,0.003188474655975066
25,贫困家庭,0.003188474655975066
26,信息库,0.003188474655975066
27,学会,0.003188474655975066
28,西林,0.003188474655975066
29,罪行,0.003188474655975066
30,梦天,0.003188474655975066
31,发射场,0.003188474655975066
32,泰景,0.003188474655975066
33,02,0.003188474655975066
34,东海,0.003188474655975066
35,场地,0.003188474655975066
36,海南岛,0.003188474655975066
37,乌兰牧骑,0.003188474655975066
38,北上,0.003188474655975066
39,南归,0.003188474655975066
40,巴哈马,0.003188474655975066
41,协会主席,0.003188474655975066
42,无核武器,0.003188474655975066
43,租户,0.003188474655975066
44,战略武器,0.003188474655975066
45,佩洛西,0.0031442564131970987
46,师生,0.003049633677357644
47,公园,0.0028860499489882334
48,广东,0.002870851037950155
49,移民,0.0028519398932663727
50,日子,0.0028519398932663727
51,医保,0.0028519398932663727
52,核武器,0.0028519398932663727
53,人类,0.0028241712763069945
54,安置,0.0027633742904917976
55,西海固,0.002544883959076324
56,贺兰山,0.002544883959076324
57,9899,0.002544883959076324
58,扶贫开发,0.002544883959076324
59,通向,0.002544883959076324
60,肆意,0.002544883959076324
61,01,0.002544883959076324
62,第五届,0.002544883959076324
63,眉县,0.002544883959076324
64,蒙方,0.002544883959076324
65,阿拉伯,0.002544883959076324
66,核潜艇,0.002544883959076324
67,三国,0.002544883959076324
68,储油罐,0.002544883959076324
69,首尔,0.002544883959076324
70,协作,0.00254115500285661
71,命运,0.002405041624156861
72,医院,0.002405041624156861
73,论坛,0.002405041624156861
74,台湾,0.002405041624156861
75,贫困县,0.002287225258018233
76,乡亲们,0.002287225258018233
77,基金,0.002287225258018233
78,精准,0.0022142893450414697
79,积极参与,0.0021684075355775643
80,天下,0.0021684075355775643
81,牵挂,0.0021684075355775643
82,迈入,0.0021684075355775643
83,信息系统,0.0021684075355775643
84,顽固,0.0021684075355775643
85,大病,0.0021684075355775643
86,部委,0.0021684075355775643
87,康复,0.0021684075355775643
88,转运,0.0021684075355775643
89,口袋,0.0021684075355775643
90,绿化,0.0021684075355775643
91,台风,0.0021684075355775643
92,事务,0.0021684075355775643
93,俄罗斯外交部,0.0021684075355775643
94,削减,0.0021684075355775643
95,原因,0.002072530717868848
