,词,TFIDF
0,援藏,0.008591974996630723
1,层面,0.006151342954742761
2,16,0.004983886362820612
3,多党合作,0.00461350721605707
4,饮水,0.004412613708706918
5,指数,0.004246224648292509
6,完整,0.004053388666336232
7,深化改革,0.003682274998556024
8,自来水,0.003682274998556024
9,贵南,0.003682274998556024
10,理念,0.003651693550754467
11,准确,0.0034001990316064345
12,15,0.0032885012896464788
13,制度,0.0032285205217855626
14,政治,0.003164801077320538
15,样样,0.0030756714773713806
16,失火,0.0030756714773713806
17,喝上,0.0030756714773713806
18,水厂,0.0030756714773713806
19,上缴,0.0030756714773713806
20,政治协商,0.0030756714773713806
21,婴幼儿,0.0030756714773713806
22,照护,0.0030756714773713806
23,加工厂,0.0030756714773713806
24,小店,0.0030756714773713806
25,早餐,0.0030756714773713806
26,赖林远,0.0030756714773713806
27,217,0.0030756714773713806
28,美食街,0.0030756714773713806
29,顾客,0.0030756714773713806
30,商务活动,0.0030756714773713806
31,延边州,0.0030756714773713806
32,火灾事故,0.0030756714773713806
33,个点,0.0030756714773713806
34,建筑商,0.0030756714773713806
35,古巴,0.0030330176059232203
36,贯彻,0.0028500344510269484
37,全党,0.002751042781054978
38,共同富裕,0.002751042781054978
39,政党,0.002751042781054978
40,餐饮,0.002751042781054978
41,援助,0.002751042781054978
42,文章,0.0027242565737417225
43,供水,0.0026656104889025223
44,伊朗,0.002600759528465513
45,出发点,0.0024548499990373496
46,落脚点,0.0024548499990373496
47,教堂,0.0024548499990373496
48,放心,0.0024548499990373496
49,大山深处,0.0024548499990373496
50,盘活,0.0024548499990373496
51,佛罗里达州,0.0024548499990373496
52,财政,0.002451252967377133
53,对口,0.002451252967377133
54,最终,0.0024264140847385764
55,理论,0.002215427903535919
56,埃及,0.002206306854353459
57,农村,0.00219101613045268
58,西藏,0.0021523470145237084
59,无论是,0.00209169271456967
60,伤者,0.00209169271456967
61,人民政协,0.00209169271456967
62,品牌,0.00209169271456967
63,腾冲,0.00209169271456967
64,下跌,0.00209169271456967
65,健全,0.0019992078666768915
66,方舱,0.0019992078666768915
67,体现,0.0018340285207033187
68,遇难者,0.0018340285207033187
69,普及率,0.0018340285207033187
70,文化产业,0.0018340285207033187
71,比上,0.0018340285207033187
72,铺轨,0.0018340285207033187
73,贵阳,0.0018340285207033187
74,文物,0.0018340285207033187
75,领导,0.0017538673544781219
76,17,0.0016615709276519394
77,导向,0.0016341686449180886
78,治国,0.0016341686449180886
79,大省,0.0016341686449180886
80,外资,0.0016341686449180886
81,十四五,0.0016341686449180886
82,效能,0.0016341686449180886
83,政协,0.0016341686449180886
84,住房,0.0016341686449180886
85,灾后,0.0016341686449180886
86,灌区,0.0016341686449180886
87,全新,0.0016341686449180886
88,储油,0.0016341686449180886
89,医疗,0.0016142602608927813
90,人口,0.0015567180421381273
91,村民,0.0015567180421381273
92,理论体系,0.0015378357386856903
93,主要矛盾,0.0015378357386856903
94,畸轻畸重,0.0015378357386856903
95,以偏概全,0.0015378357386856903
96,脚踏实地,0.0015378357386856903
97,既要,0.0015378357386856903
98,观念,0.0015378357386856903
99,前瞻性,0.0015378357386856903
100,善于,0.0015378357386856903
101,内政外交,0.0015378357386856903
102,治党,0.0015378357386856903
103,任务艰巨,0.0015378357386856903
104,越要,0.0015378357386856903
105,高级干部,0.0015378357386856903
106,了然于胸,0.0015378357386856903
107,对表,0.0015378357386856903
108,校准,0.0015378357386856903
109,塞西致,0.0015378357386856903
110,民以食为天,0.0015378357386856903
111,食以,0.0015378357386856903
112,数以万计,0.0015378357386856903
113,安全工程,0.0015378357386856903
114,全面铺开,0.0015378357386856903
115,翻山越岭,0.0015378357386856903
116,临夏,0.0015378357386856903
117,东乡族自治县,0.0015378357386856903
118,调蓄,0.0015378357386856903
119,调压,0.0015378357386856903
120,水池,0.0015378357386856903
121,输水管,0.0015378357386856903
122,陷性,0.0015378357386856903
123,黄土,0.0015378357386856903
124,沟道,0.0015378357386856903
125,陡山,0.0015378357386856903
126,复杂多变,0.0015378357386856903
127,地形,0.0015378357386856903
128,东乡县,0.0015378357386856903
129,7200,0.0015378357386856903
130,东乡,0.0015378357386856903
131,家里,0.0015378357386856903
132,毛驴,0.0015378357386856903
133,水窖,0.0015378357386856903
134,存水,0.0015378357386856903
135,因有,0.0015378357386856903
136,偏远地区,0.0015378357386856903
137,固原,0.0015378357386856903
138,泾源县,0.0015378357386856903
139,扬起,0.0015378357386856903
140,层楼,0.0015378357386856903
141,家家户户,0.0015378357386856903
142,标记,0.0015378357386856903
143,眼前,0.0015378357386856903
144,分布图,0.0015378357386856903
145,两张,0.0015378357386856903
146,基本一致,0.0015378357386856903
147,975,0.0015378357386856903
148,苦咸水,0.0015378357386856903
149,水能,0.0015378357386856903
150,解渴,0.0015378357386856903
151,更能,0.0015378357386856903
152,因水,0.0015378357386856903
153,贫困户,0.0015378357386856903
154,总会,0.0015378357386856903
155,杭锦旗,0.0015378357386856903
156,苦恼,0.0015378357386856903
157,水来,0.0015378357386856903
158,养起,0.0015378357386856903
159,湘西,0.0015378357386856903
